datum,verbrauch,arbeitstag,temperatur,tagesstunden
2016-09-25,0.12139433348093942,0.0,0.6484560570071258,0.4683544303797469
2016-09-26,0.5864311184655184,1.0,0.6104513064133016,0.45569620253164556
2016-09-27,0.6197046324997475,1.0,0.6033254156769596,0.45569620253164556
2016-09-28,0.6225635288725229,1.0,0.6389548693586697,0.4430379746835442
2016-09-29,0.6214603677721584,1.0,0.6579572446555819,0.4430379746835442
2016-09-30,0.5989543275766969,1.0,0.6270783847980997,0.4303797468354429
2016-10-01,0.2997568384335112,0.0,0.5985748218527316,0.4303797468354429
2016-10-02,0.1581171681388429,0.0,0.5368171021377672,0.41772151898734156
2016-10-03,0.17755455597765712,0.0,0.49643705463182897,0.40506329113924044
2016-10-04,0.6050217136287008,1.0,0.4869358669833729,0.40506329113924044
2016-10-05,0.6786149890072328,1.0,0.42755344418052255,0.3924050632911391
2016-10-06,0.6820254659301901,1.0,0.4251781472684085,0.3924050632911391
2016-10-07,0.6553942247185773,1.0,0.46318289786223277,0.379746835443038
2016-10-08,0.3768771218371516,0.0,0.42992874109263657,0.36708860759493644
2016-10-09,0.24097078176832065,0.0,0.4085510688836104,0.36708860759493644
2016-10-10,0.6659597113136164,1.0,0.4014251781472684,0.35443037974683533
2016-10-11,0.7089208443066788,1.0,0.3919239904988123,0.35443037974683533
2016-10-12,0.686220585607632,1.0,0.39429928741092635,0.341772151898734
2016-10-13,0.707413708718857,1.0,0.4061757719714964,0.3291139240506329
2016-10-14,0.692629796225946,1.0,0.47030878859857483,0.3291139240506329
2016-10-15,0.36052392383527176,0.0,0.517814726840855,0.31645569620253156
2016-10-16,0.21351605410150643,0.0,0.5415676959619953,0.31645569620253156
2016-10-17,0.6549824814909766,1.0,0.5439429928741093,0.3037974683544302
2016-10-18,0.6922491279589189,1.0,0.49406175771971494,0.3037974683544302
2016-10-19,0.7160913914590472,1.0,0.4489311163895487,0.2911392405063289
2016-10-20,0.7079342143084657,1.0,0.41092636579572445,0.2784810126582278
2016-10-21,0.6715920479175892,1.0,0.3895486935866983,0.2784810126582278
2016-10-22,0.37598371672065944,0.0,0.4014251781472684,0.26582278481012644
2016-10-23,0.2681225285695419,0.0,0.4204275534441805,0.26582278481012644
2016-10-24,0.6850552745861205,1.0,0.5249406175771971,0.25316455696202533
2016-10-25,0.7039876943156129,1.0,0.5320665083135392,0.25316455696202533
2016-10-26,0.7091616752511245,1.0,0.48456057007125886,0.24050632911392378
2016-10-27,0.6753365806667133,1.0,0.46080760095011875,0.22784810126582267
2016-10-28,0.6728816587813955,1.0,0.4536817102137767,0.22784810126582267
2016-10-29,0.365899892014512,0.0,0.47030878859857483,0.21518987341772133
2016-10-30,0.2506894756877278,0.0,0.44655581947743467,0.21518987341772133
2016-10-31,0.4511385088680169,1.0,0.43705463182897863,0.20253164556962022
2016-11-01,0.27053083801399924,0.0,0.46080760095011875,0.20253164556962022
2016-11-02,0.7533968816277066,1.0,0.3990498812351544,0.1898734177215189
2016-11-03,1.0,1.0,0.3539192399049881,0.1898734177215189
2016-11-04,0.6938261822080314,1.0,0.37054631828978624,0.17721518987341756
2016-11-05,0.4247170236402762,0.0,0.4204275534441805,0.17721518987341756
2016-11-06,0.29231438537612364,0.0,0.34441805225653205,0.16455696202531622
2016-11-07,0.7222986148336326,1.0,0.29691211401425177,0.16455696202531622
2016-11-08,0.8000170912283155,1.0,0.28028503562945367,0.1518987341772151
2016-11-09,0.7885271245562109,1.0,0.29453681710213775,0.1518987341772151
2016-11-10,0.7574754702029973,1.0,0.3491686460807601,0.13924050632911378
2016-11-11,0.7776275821350052,1.0,0.3230403800475059,0.13924050632911378
2016-11-12,0.43031828528367555,0.0,0.28028503562945367,0.12658227848101267
2016-11-13,0.2919181796288097,0.0,0.29453681710213775,0.12658227848101267
2016-11-14,0.6607857303781046,1.0,0.2494061757719715,0.11392405063291111
2016-11-15,0.7571414143768305,1.0,0.29691211401425177,0.11392405063291111
2016-11-16,0.7843863860597728,1.0,0.3919239904988123,0.10126582278481
2016-11-17,0.7415029404681444,1.0,0.43705463182897863,0.10126582278481
2016-11-18,0.7404930042495008,1.0,0.4560570071258907,0.08860759493670867
2016-11-19,0.4409536905400051,0.0,0.3586698337292161,0.08860759493670867
2016-11-20,0.2892301955391894,0.0,0.3919239904988123,0.08860759493670867
2016-11-21,0.7389703311813924,1.0,0.43942992874109266,0.07594936708860756
2016-11-22,0.7666348148320787,1.0,0.44655581947743467,0.07594936708860756
2016-11-23,0.7564344590237801,1.0,0.44655581947743467,0.06329113924050622
2016-11-24,0.7648091608983771,1.0,0.3990498812351544,0.06329113924050622
2016-11-25,0.7384032131509233,1.0,0.38479809976247026,0.06329113924050622
2016-11-26,0.43930671762960194,0.0,0.3871733966745843,0.05063291139240489
2016-11-27,0.3024292850428447,0.0,0.36104513064133015,0.05063291139240489
2016-11-28,0.74807529462947,1.0,0.24228028503562943,0.05063291139240489
